algorithm,parameters,count,k-nn,epsilon,largeepsilon,rel,qps,p50,p95,p99,p999,distcomps,build,candidates,indexsize,queriessize,dataset
redisearch-hnsw,"Redisearch metric:angular, M:8, ef_construction: 256, ef:400)",2,0.93175,0.94075,0.99165,0.014217120880595051,1068.7195466307605,0.9171962738037109,1.0759949684143064,1.7640900611877448,2.631989479064959,0.0,717.2504217624664,2.0,0.00035858154296875,3.355244545673486e-07,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:48, ef_construction: 512, ef:20)",2,0.8835,0.89745,0.98605,0.014264231280471652,3586.6838833257793,0.27561187744140625,0.3478646278381346,0.3910160064697268,0.9443826675415052,0.0,3337.2096421718597,2.0,0.00035858154296875,9.997578672482633e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:12, ef_construction: 512, ef:40)",2,0.81405,0.8286,0.94935,0.014514321968394406,4024.0226526269093,0.24127960205078125,0.29754638671875,0.3442907333374027,0.9145743846893312,0.0,1475.6666610240936,2.0,0.00035858154296875,8.911021977837663e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:48, ef_construction: 128, ef:40)",2,0.91605,0.92785,0.99165,0.014217333439119512,2472.400164036636,0.3993511199951172,0.5230903625488281,0.5970215797424321,1.2605500221252504,0.0,833.4511194229126,2.0,0.00035858154296875,1.4503378060908289e-07,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:1, ef_construction: 256, ef:400)",2,0.0,0.0,0.0,inf,12961.532625682063,0.07390975952148438,0.08273124694824219,0.09894609451293951,0.7545971870422368,0.0,18.623681783676147,0.0,0.00035858154296875,2.7665057314152362e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:1, ef_construction: 128, ef:400)",2,0.0,0.0,0.0,inf,12778.88255339763,0.07486343383789062,0.08416175842285156,0.09823083877563482,0.7624862194061327,0.0,19.150010585784912,0.0,0.000301361083984375,2.3582741505379088e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:24, ef_construction: 128, ef:10)",2,0.7003,0.71675,0.8811,0.014916780841326645,4954.575716353262,0.1976490020751953,0.2472400665283203,0.2775239944458009,0.4315671920776427,0.0,678.2986147403717,2.0,0.00035858154296875,7.237381432787516e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:24, ef_construction: 256, ef:80)",2,0.94845,0.95675,0.9967,0.01415873550467674,2216.737096964543,0.4496574401855469,0.5328655242919922,0.6148815155029297,1.5020461082458514,0.0,1221.9410920143127,2.0,0.00035858154296875,1.6176096996787234e-07,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:2, ef_construction: 256, ef:20)",2,0.0639,0.06525,0.1105,0.025198255156433595,6407.628221952465,0.15044212341308594,0.18668174743652344,0.22435426712036138,0.8103928565979021,0.0,484.5824751853943,2.0,0.000301361083984375,4.703161193901906e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:16, ef_construction: 512, ef:20)",2,0.7687,0.78385,0.92835,0.014637910450376468,4286.071797433306,0.22721290588378906,0.28252601623535156,0.318291187286377,0.8990821838378917,0.0,1942.1130805015564,2.0,0.000301361083984375,7.03117209013726e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:16, ef_construction: 128, ef:200)",2,0.9574,0.965,0.99735,0.014152824036699697,1242.7665355821769,0.7965564727783203,0.9400963783264158,1.5235018730163576,2.2869343757629443,0.0,571.6144030094147,2.0,0.00035858154296875,2.8853492003690915e-07,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:8, ef_construction: 256, ef:20)",2,0.613,0.62635,0.78585,0.01561714324255964,5302.398763318404,0.18286705017089844,0.2276897430419922,0.2553486824035645,0.8318469524383554,0.0,717.2504217624664,2.0,0.00035858154296875,6.762628745491382e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:4, ef_construction: 128, ef:10)",2,0.1982,0.20335,0.29685,0.02143909390317325,6646.345598866178,0.14638900756835938,0.17690658569335938,0.20218133926391607,0.4129712581634583,0.0,361.66703271865845,2.0,0.000301361083984375,4.5342373414314354e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:1, ef_construction: 512, ef:20)",2,0.0,0.0,0.0,inf,12963.587754408196,0.07510185241699219,0.08177757263183594,0.09155511856079107,0.18092107772831217,0.0,18.686721801757812,0.0,0.00035858154296875,2.7660671548801477e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:8, ef_construction: 256, ef:200)",2,0.8927,0.9037,0.98045,0.014311916936407052,1682.7781463965441,0.5786418914794922,0.7040500640869141,1.2478876113891602,1.8575575351715166,0.0,717.2504217624664,2.0,0.00035858154296875,2.130890181433642e-07,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:8, ef_construction: 128, ef:10)",2,0.45735,0.46715,0.62075,0.01710654592752184,5894.009666655659,0.16498565673828125,0.20195245742797835,0.22840499877929688,0.43082284927368175,0.0,423.0112199783325,2.0,0.00035858154296875,6.083830248826416e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:12, ef_construction: 512, ef:120)",2,0.9142,0.92525,0.9894,0.0142389291558874,2258.4828855051555,0.43702125549316406,0.5152344703674314,0.5927157402038575,1.5182549953460704,0.0,1475.6666610240936,2.0,0.00035858154296875,1.5877098085184115e-07,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:48, ef_construction: 512, ef:400)",2,0.99935,0.9995,1.0,0.014093561899771165,400.0818916095697,2.5589466094970703,3.1984090805053706,3.964309692382815,5.4650857448578,0.0,3337.2096421718597,2.0,0.00035858154296875,8.962703648649039e-07,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:48, ef_construction: 256, ef:20)",2,0.8745,0.8892,0.9841,0.014288181659561779,3715.694001732979,0.26535987854003906,0.34356117248535156,0.38933992385864263,0.8943088054656984,0.0,1624.1884636878967,2.0,0.000301361083984375,8.110492517516832e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:24, ef_construction: 512, ef:400)",2,0.9959,0.9969,1.0,0.014097067760853009,601.1093203026941,1.672983169555664,1.9762754440307613,2.678425312042237,3.7887523174285977,0.0,2470.4884536266327,2.0,0.00035858154296875,5.965329946775455e-07,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:24, ef_construction: 256, ef:10)",2,0.71675,0.733,0.90035,0.01479149412488624,4930.608536881547,0.19598007202148438,0.24366378784179688,0.27346849441528326,0.4899842739105294,0.0,1221.9410920143127,2.0,0.00035858154296875,7.272561597346795e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:8, ef_construction: 256, ef:10)",2,0.4802,0.49095,0.6476,0.01675395919187192,6338.528766961401,0.15425682067871094,0.1845479011535643,0.2045655250549317,0.27156233787536693,0.0,717.2504217624664,2.0,0.00035858154296875,5.6571730783616654e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:36, ef_construction: 128, ef:120)",2,0.97165,0.97675,0.99885,0.014130450819078462,1337.0644311872636,0.7448196411132812,0.9515285491943359,1.4156007766723657,2.2740404605865487,0.0,764.2751049995422,2.0,0.00035858154296875,2.681856869457988e-07,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:48, ef_construction: 256, ef:10)",2,0.7826,0.7982,0.9464,0.014528738634494628,4747.544365212507,0.20647048950195312,0.2644181251525877,0.29182672500610357,0.36478996276855663,0.0,1624.1884636878967,2.0,0.000301361083984375,6.347725493469625e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:16, ef_construction: 256, ef:400)",2,0.98585,0.9888,0.9997,0.014107664795642221,747.6448665493599,1.3320446014404297,1.5425682067871094,2.387599945068361,3.5116789340972923,0.0,954.23251080513,2.0,0.000301361083984375,4.030805232105195e-07,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:4, ef_construction: 256, ef:120)",2,0.6428,0.65685,0.80675,0.015537545312455698,2768.754891921096,0.3407001495361328,0.47516822814941406,0.6075716018676776,1.4753351211547854,0.0,624.9571259021759,2.0,0.000301361083984375,1.0884354005611386e-07,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:16, ef_construction: 512, ef:400)",2,0.9875,0.9901,0.99985,0.014106959625014756,759.544197134408,1.3089179992675781,1.5189886093139644,2.2263622283935547,3.1168575286865257,0.0,1942.1130805015564,2.0,0.000301361083984375,3.96765698587842e-07,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:4, ef_construction: 512, ef:200)",2,0.73745,0.75195,0.8943,0.014915786015077993,2289.6270978743546,0.41413307189941406,0.5636453628540036,0.771403312683108,1.877591371536264,0.0,1019.4500277042389,2.0,0.00035858154296875,1.5661132911191092e-07,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:1, ef_construction: 256, ef:200)",2,0.0,0.0,0.0,inf,13060.354142236067,0.07367134094238281,0.08177757263183594,0.09703874588012701,0.7574577331542973,0.0,18.623681783676147,0.0,0.00035858154296875,2.745572892308701e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:24, ef_construction: 256, ef:120)",2,0.9673,0.97345,0.99845,0.014132035501251243,1678.259985803446,0.5962848663330078,0.6990432739257812,1.1218380928039569,1.9638633728027364,0.0,1221.9410920143127,2.0,0.00035858154296875,2.1366268993006085e-07,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:24, ef_construction: 256, ef:20)",2,0.8188,0.8347,0.95855,0.014445816495630471,4151.703371702956,0.24127960205078125,0.301361083984375,0.33927679061889665,0.9260203838348394,0.0,1221.9410920143127,2.0,0.00035858154296875,8.63697405293351e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:1, ef_construction: 128, ef:200)",2,0.0,0.0,0.0,inf,12928.372329863514,0.07486343383789062,0.08368492126464844,0.09775161743164062,0.7393362522125244,0.0,19.150010585784912,0.0,0.000301361083984375,2.3310056076297773e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:48, ef_construction: 512, ef:200)",2,0.9966,0.9975,1.0,0.01409558333472132,744.6185547163453,1.3718605041503906,1.669669151306152,2.3124289512634277,3.7250635623931907,0.0,3337.2096421718597,2.0,0.00035858154296875,4.815640715605696e-07,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:1, ef_construction: 512, ef:40)",2,0.0,0.0,0.0,inf,8730.935768159457,0.07534027099609375,0.08273124694824219,0.10586500167846695,13.090063571929965,0.0,18.686721801757812,0.0,0.00035858154296875,4.107023032702272e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:2, ef_construction: 128, ef:120)",2,0.19605,0.20135,0.32705,0.019712460706053342,3834.855689954732,0.24580955505371094,0.339508056640625,0.40626764297485357,1.3415820598602297,0.0,257.83092880249023,2.0,0.000301361083984375,7.858472608859301e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:36, ef_construction: 256, ef:80)",2,0.967,0.97345,0.9987,0.014131125207677949,1663.1723017580052,0.606536865234375,0.7424354553222656,1.178624629974368,1.6527192592620854,0.0,1576.830417394638,2.0,0.00035858154296875,2.1560095883614847e-07,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:8, ef_construction: 256, ef:40)",2,0.725,0.73995,0.8859,0.014929420994681227,4109.924778345696,0.23484230041503906,0.2987504005432127,0.33974647521972656,0.9233977794647222,0.0,717.2504217624664,2.0,0.00035858154296875,8.724771432753187e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:2, ef_construction: 128, ef:80)",2,0.15725,0.1612,0.26475,0.020806412011419372,4658.907493177372,0.20313262939453125,0.2722740173339844,0.31614542007446295,0.9527616500854575,0.0,257.83092880249023,2.0,0.000301361083984375,6.46849254735571e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:1, ef_construction: 128, ef:120)",2,0.0,0.0,0.0,inf,12892.12708982401,0.07486343383789062,0.08296966552734375,0.09679794311523438,0.7116868495941178,0.0,19.150010585784912,0.0,0.000301361083984375,2.337559053557925e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:4, ef_construction: 128, ef:120)",2,0.60825,0.62205,0.78085,0.015712619477352467,2898.874421139709,0.3228187561035156,0.4520416259765625,0.5912947654724124,1.32275152206421,0.0,361.66703271865845,2.0,0.000301361083984375,1.0395796443845029e-07,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:12, ef_construction: 256, ef:120)",2,0.9113,0.9221,0.9881,0.014249806641538208,1957.5016771035853,0.4966259002685547,0.5998611450195312,1.1305832862854004,1.291294813156132,0.0,901.8375282287598,2.0,0.000301361083984375,1.539518905701698e-07,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:2, ef_construction: 512, ef:20)",2,0.06345,0.06475,0.10905,0.025338440088701532,6731.868287077162,0.14400482177734375,0.1747608184814453,0.20051240921020513,0.6836328506469903,0.0,727.9674365520477,2.0,0.00035858154296875,5.3266274335328495e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:48, ef_construction: 512, ef:80)",2,0.9787,0.9835,0.99925,0.014114613952799322,1563.3040051823089,0.6501674652099609,0.7834434509277344,1.0022068023681723,1.8282136917114298,0.0,3337.2096421718597,2.0,0.00035858154296875,2.2937415997148492e-07,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:12, ef_construction: 256, ef:20)",2,0.71425,0.7295,0.8835,0.014902499668534304,4619.54972016523,0.21028518676757812,0.2636909484863281,0.3011250495910645,0.8921623229980469,0.0,901.8375282287598,2.0,0.000301361083984375,6.523602996821865e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:12, ef_construction: 256, ef:10)",2,0.596,0.60915,0.77855,0.015587797980845825,5513.107732039796,0.1761913299560547,0.2155303955078125,0.24247407913208013,0.4337158203125066,0.0,901.8375282287598,2.0,0.000301361083984375,5.466265101858881e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:8, ef_construction: 128, ef:80)",2,0.7958,0.8099,0.935,0.014630000575431703,3307.896814349269,0.29087066650390625,0.37434101104736295,0.43297290802001964,1.3585114479064946,0.0,423.0112199783325,2.0,0.00035858154296875,1.0840167124115398e-07,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:1, ef_construction: 256, ef:10)",2,0.0,0.0,0.0,inf,13091.441177682365,0.07390975952148438,0.08082389831542969,0.08893013000488281,0.32291865348817955,0.0,18.623681783676147,0.0,0.00035858154296875,2.7390532341087237e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:12, ef_construction: 256, ef:40)",2,0.80935,0.8241,0.9466,0.014532566359396272,3560.9326590182063,0.2753734588623047,0.3473877906799315,0.40078163146972656,0.9951634407043466,0.0,901.8375282287598,2.0,0.000301361083984375,8.462981832053628e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:1, ef_construction: 128, ef:40)",2,0.0,0.0,0.0,inf,13051.815436931845,0.07462501525878906,0.08273124694824219,0.09632110595703125,0.7176597118377726,0.0,19.150010585784912,0.0,0.000301361083984375,2.3089591286407084e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:1, ef_construction: 256, ef:80)",2,0.0,0.0,0.0,inf,13176.86857481792,0.07390975952148438,0.08130073547363281,0.09250879287719732,0.7267000675201416,0.0,18.623681783676147,0.0,0.00035858154296875,2.7212955865252297e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:16, ef_construction: 256, ef:40)",2,0.85125,0.86575,0.9699,0.014382043171092472,3693.7216127377483,0.2639293670654297,0.3235459327697752,0.3724122047424317,0.9510610103607197,0.0,954.23251080513,2.0,0.000301361083984375,8.158738410202205e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:4, ef_construction: 512, ef:40)",2,0.47125,0.4822,0.63115,0.017116108161032727,5105.705644658175,0.1926422119140625,0.24771690368652344,0.28252840042114263,0.9134263992310148,0.0,1019.4500277042389,2.0,0.00035858154296875,7.02315346643445e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:48, ef_construction: 128, ef:400)",2,0.99635,0.99745,0.99985,0.014096877639787394,439.40605867703255,2.3190975189208984,3.13500165939331,3.7043142318725586,4.273181200027467,0.0,833.4511194229126,2.0,0.00035858154296875,8.160596238667494e-07,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:24, ef_construction: 128, ef:20)",2,0.8079,0.82355,0.95065,0.014501838223087342,4226.603705517566,0.232696533203125,0.29397010803222656,0.3323578834533692,0.8952641487121586,0.0,678.2986147403717,2.0,0.00035858154296875,8.483916826662606e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:4, ef_construction: 128, ef:40)",2,0.423,0.4338,0.5757,0.01759637786834471,4604.771488583761,0.2086162567138672,0.2739429473876953,0.3178119659423828,0.9205451011657737,0.0,361.66703271865845,2.0,0.000301361083984375,6.544539392052683e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:48, ef_construction: 128, ef:80)",2,0.959,0.9669,0.9975,0.014146370585549494,1575.645013448737,0.6259679794311523,0.8263707160949705,1.2491345405578627,1.8124859333038388,0.0,833.4511194229126,2.0,0.00035858154296875,2.275776205351576e-07,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:1, ef_construction: 128, ef:20)",2,0.0,0.0,0.0,inf,12899.148822445968,0.07486343383789062,0.08416175842285156,0.09679794311523438,0.2378411293030066,0.0,19.150010585784912,0.0,0.000301361083984375,2.3362865886156213e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:2, ef_construction: 128, ef:40)",2,0.0974,0.0998,0.16815,0.02289843052872608,6091.6776054267475,0.15807151794433594,0.1995563507080078,0.22745132446289062,0.8344690799713143,0.0,257.83092880249023,2.0,0.000301361083984375,4.947095094394172e-08,glove-50-angular
redisearch-hnsw,"Redisearch metric:angular, M:36, ef_construction: 512, ef:200)",2,0.99345,0.99535,0.9999,0.014098499700884679,859.1451834146116,1.1780261993408203,1.3992905616760252,2.032046318054199,2.745152473449707,0.0,3019.2904663085938,2.0,0.00072479248046875,8.436204898316647e-07,glove-50-angular
